year,destination,origin,type,Value
2014,Australia,Guinea,Refugees (incl. refugee-like situations),7
2014,Australia,Gambia,Asylum-seekers,8
2014,Australia,Gambia,Refugees (incl. refugee-like situations),*
2014,Australia,Greece,Asylum-seekers,*
2014,Australia,Greece,Refugees (incl. refugee-like situations),*
2014,Australia,Guatemala,Asylum-seekers,*
2014,Australia,Guatemala,Refugees (incl. refugee-like situations),*
2014,Australia,"China, Macao SAR",Asylum-seekers,23
2014,Australia,"China, Macao SAR",Refugees (incl. refugee-like situations),
2014,Australia,Croatia,Asylum-seekers,
2014,Australia,Croatia,Refugees (incl. refugee-like situations),*
2014,Australia,Hungary,Asylum-seekers,*
2014,Australia,Hungary,Refugees (incl. refugee-like situations),
2014,Australia,Indonesia,Asylum-seekers,274
2014,Australia,Indonesia,Refugees (incl. refugee-like situations),241
2014,Australia,India,Asylum-seekers,1351
2014,Australia,India,Refugees (incl. refugee-like situations),314
2014,Australia,Ireland,Asylum-seekers,66
2014,Australia,Ireland,Refugees (incl. refugee-like situations),
2014,Australia,Iran (Islamic Rep. of),Asylum-seekers,1428
2014,Australia,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),4900
2014,Australia,Iraq,Asylum-seekers,840
2014,Australia,Iraq,Refugees (incl. refugee-like situations),3121
2014,Australia,Israel,Asylum-seekers,14
2014,Australia,Israel,Refugees (incl. refugee-like situations),31
2014,Australia,Italy,Asylum-seekers,16
2014,Australia,Italy,Refugees (incl. refugee-like situations),*
2014,Australia,Jamaica,Asylum-seekers,*
2014,Australia,Jamaica,Refugees (incl. refugee-like situations),
2014,Australia,Jordan,Asylum-seekers,107
2014,Australia,Jordan,Refugees (incl. refugee-like situations),106
2014,Australia,Japan,Asylum-seekers,10
2014,Australia,Japan,Refugees (incl. refugee-like situations),7
2014,Australia,Kazakhstan,Asylum-seekers,*
2014,Australia,Kazakhstan,Refugees (incl. refugee-like situations),*
2014,Australia,Kenya,Asylum-seekers,67
2014,Australia,Kenya,Refugees (incl. refugee-like situations),68
2014,Australia,Kyrgyzstan,Asylum-seekers,7
2014,Australia,Kyrgyzstan,Refugees (incl. refugee-like situations),8
2014,Australia,Cambodia,Asylum-seekers,57
2014,Australia,Cambodia,Refugees (incl. refugee-like situations),25
2014,Australia,Kiribati,Asylum-seekers,*
2014,Australia,Kiribati,Refugees (incl. refugee-like situations),
2014,Australia,Rep. of Korea,Asylum-seekers,157
2014,Australia,Rep. of Korea,Refugees (incl. refugee-like situations),44
2014,Australia,Kuwait,Asylum-seekers,*
2014,Australia,Kuwait,Refugees (incl. refugee-like situations),41
2014,Australia,Lao People's Dem. Rep.,Asylum-seekers,5
2014,Australia,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),*
2014,Australia,Lebanon,Asylum-seekers,539
2014,Australia,Lebanon,Refugees (incl. refugee-like situations),393
2014,Australia,Liberia,Asylum-seekers,19
2014,Australia,Liberia,Refugees (incl. refugee-like situations),24
2014,Australia,Libya,Asylum-seekers,431
2014,Australia,Libya,Refugees (incl. refugee-like situations),465
2014,Australia,Sri Lanka,Asylum-seekers,3260
2014,Australia,Sri Lanka,Refugees (incl. refugee-like situations),3387
2014,Australia,Lithuania,Asylum-seekers,*
2014,Australia,Lithuania,Refugees (incl. refugee-like situations),
2014,Australia,Latvia,Asylum-seekers,9
2014,Australia,Latvia,Refugees (incl. refugee-like situations),6
2014,Australia,"Macao SAR, China",Asylum-seekers,*
2014,Australia,"Macao SAR, China",Refugees (incl. refugee-like situations),
2014,Australia,Morocco,Asylum-seekers,*
2014,Australia,Morocco,Refugees (incl. refugee-like situations),19
2014,Australia,Rep. of Moldova,Asylum-seekers,*
2014,Australia,Rep. of Moldova,Refugees (incl. refugee-like situations),
2014,Australia,Maldives,Asylum-seekers,*
2014,Australia,Maldives,Refugees (incl. refugee-like situations),7
2014,Australia,Mexico,Asylum-seekers,5
2014,Australia,Mexico,Refugees (incl. refugee-like situations),*
2014,Australia,The former Yugoslav Republic of Macedonia,Asylum-seekers,5
2014,Australia,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),*
2014,Australia,Mali,Asylum-seekers,*
2014,Australia,Mali,Refugees (incl. refugee-like situations),*
2014,Australia,Malta,Asylum-seekers,*
2014,Australia,Malta,Refugees (incl. refugee-like situations),*
2014,Australia,Myanmar,Asylum-seekers,83
2014,Australia,Myanmar,Refugees (incl. refugee-like situations),515
2014,Australia,Mongolia,Asylum-seekers,59
2014,Australia,Mongolia,Refugees (incl. refugee-like situations),50
2014,Australia,Mozambique,Asylum-seekers,*
2014,Australia,Mozambique,Refugees (incl. refugee-like situations),5
2014,Australia,Mauritania,Asylum-seekers,*
2014,Australia,Mauritania,Refugees (incl. refugee-like situations),
2014,Australia,Mauritius,Asylum-seekers,32
2014,Australia,Mauritius,Refugees (incl. refugee-like situations),*
2014,Australia,Malawi,Asylum-seekers,5
2014,Australia,Malawi,Refugees (incl. refugee-like situations),
2014,Australia,Malaysia,Asylum-seekers,741
2014,Australia,Malaysia,Refugees (incl. refugee-like situations),105
2014,Australia,Namibia,Asylum-seekers,*
2014,Australia,Namibia,Refugees (incl. refugee-like situations),
2014,Australia,Niger,Asylum-seekers,
2014,Australia,Niger,Refugees (incl. refugee-like situations),*
2014,Australia,Nigeria,Asylum-seekers,161
2014,Australia,Nigeria,Refugees (incl. refugee-like situations),144
2014,Australia,Nicaragua,Asylum-seekers,*
2014,Australia,Nicaragua,Refugees (incl. refugee-like situations),
2014,Australia,Netherlands,Asylum-seekers,*
2014,Australia,Netherlands,Refugees (incl. refugee-like situations),*
2014,Australia,Norway,Asylum-seekers,*
2014,Australia,Norway,Refugees (incl. refugee-like situations),
2014,Australia,Nepal,Asylum-seekers,493
2014,Australia,Nepal,Refugees (incl. refugee-like situations),205
2014,Australia,New Zealand,Asylum-seekers,15
2014,Australia,New Zealand,Refugees (incl. refugee-like situations),5
2014,Australia,Oman,Asylum-seekers,*
2014,Australia,Oman,Refugees (incl. refugee-like situations),
2014,Australia,Pakistan,Asylum-seekers,1989
2014,Australia,Pakistan,Refugees (incl. refugee-like situations),3024
2014,Australia,Peru,Asylum-seekers,32
2014,Australia,Peru,Refugees (incl. refugee-like situations),*
2014,Australia,Philippines,Asylum-seekers,95
2014,Australia,Philippines,Refugees (incl. refugee-like situations),31
2014,Australia,Papua New Guinea,Asylum-seekers,213
2014,Australia,Papua New Guinea,Refugees (incl. refugee-like situations),285
2014,Australia,Poland,Asylum-seekers,5
2014,Australia,Poland,Refugees (incl. refugee-like situations),*
2014,Australia,Dem. People's Rep. of Korea,Asylum-seekers,8
2014,Australia,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),30
2014,Australia,Portugal,Asylum-seekers,*
2014,Australia,Portugal,Refugees (incl. refugee-like situations),
2014,Australia,Palestinian,Asylum-seekers,87
2014,Australia,Palestinian,Refugees (incl. refugee-like situations),246
2014,Australia,Romania,Asylum-seekers,9
2014,Australia,Romania,Refugees (incl. refugee-like situations),11
2014,Australia,Russian Federation,Asylum-seekers,51
2014,Australia,Russian Federation,Refugees (incl. refugee-like situations),66
2014,Australia,Rwanda,Asylum-seekers,50
2014,Australia,Rwanda,Refugees (incl. refugee-like situations),28
2014,Australia,Saudi Arabia,Asylum-seekers,49
2014,Australia,Saudi Arabia,Refugees (incl. refugee-like situations),61
2014,Australia,Sudan,Asylum-seekers,44
2014,Australia,Sudan,Refugees (incl. refugee-like situations),59
2014,Australia,Senegal,Asylum-seekers,*
2014,Australia,Senegal,Refugees (incl. refugee-like situations),6
2014,Australia,Singapore,Asylum-seekers,7
2014,Australia,Singapore,Refugees (incl. refugee-like situations),
2014,Australia,Solomon Islands,Asylum-seekers,16
2014,Australia,Solomon Islands,Refugees (incl. refugee-like situations),19
2014,Australia,Sierra Leone,Asylum-seekers,16
2014,Australia,Sierra Leone,Refugees (incl. refugee-like situations),37
2014,Australia,El Salvador,Asylum-seekers,5
2014,Australia,El Salvador,Refugees (incl. refugee-like situations),5
2014,Australia,Somalia,Asylum-seekers,55
2014,Australia,Somalia,Refugees (incl. refugee-like situations),73
2014,Australia,Serbia and Kosovo (S/RES/1244 (1999)),Asylum-seekers,6
2014,Australia,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),21
2014,Australia,South Sudan,Asylum-seekers,*
2014,Australia,South Sudan,Refugees (incl. refugee-like situations),
2014,Australia,Sweden,Asylum-seekers,*
2014,Australia,Sweden,Refugees (incl. refugee-like situations),*
2014,Australia,Seychelles,Asylum-seekers,*
2014,Australia,Seychelles,Refugees (incl. refugee-like situations),
2014,Australia,Syrian Arab Rep.,Asylum-seekers,174
2014,Australia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),302
2014,Australia,Chad,Asylum-seekers,*
2014,Australia,Chad,Refugees (incl. refugee-like situations),*
2014,Australia,Togo,Asylum-seekers,*
2014,Australia,Togo,Refugees (incl. refugee-like situations),*
2014,Australia,Thailand,Asylum-seekers,38
2014,Australia,Thailand,Refugees (incl. refugee-like situations),15
2014,Australia,Tibetan,Asylum-seekers,*
2014,Australia,Tibetan,Refugees (incl. refugee-like situations),8
2014,Australia,Tajikistan,Asylum-seekers,*
2014,Australia,Tajikistan,Refugees (incl. refugee-like situations),*
2014,Australia,Turkmenistan,Asylum-seekers,
2014,Australia,Turkmenistan,Refugees (incl. refugee-like situations),*
2014,Australia,Timor-Leste,Asylum-seekers,7
2014,Australia,Timor-Leste,Refugees (incl. refugee-like situations),8
2014,Australia,Tonga,Asylum-seekers,82
2014,Australia,Tonga,Refugees (incl. refugee-like situations),19
2014,Australia,Tunisia,Asylum-seekers,7
2014,Australia,Tunisia,Refugees (incl. refugee-like situations),6
2014,Australia,Turkey,Asylum-seekers,226
2014,Australia,Turkey,Refugees (incl. refugee-like situations),390
2014,Australia,Tuvalu,Asylum-seekers,*
2014,Australia,Tuvalu,Refugees (incl. refugee-like situations),
2014,Australia,United Rep. of Tanzania,Asylum-seekers,16
2014,Australia,United Rep. of Tanzania,Refugees (incl. refugee-like situations),10
2014,Australia,Uganda,Asylum-seekers,31
2014,Australia,Uganda,Refugees (incl. refugee-like situations),51
2014,Australia,Ukraine,Asylum-seekers,59
2014,Australia,Ukraine,Refugees (incl. refugee-like situations),22
2014,Australia,Uruguay,Asylum-seekers,*
2014,Australia,Uruguay,Refugees (incl. refugee-like situations),
2014,Australia,United States of America,Asylum-seekers,19
2014,Australia,United States of America,Refugees (incl. refugee-like situations),13
2014,Australia,Uzbekistan,Asylum-seekers,*
2014,Australia,Uzbekistan,Refugees (incl. refugee-like situations),30
2014,Australia,Venezuela (Bolivarian Republic of),Asylum-seekers,11
2014,Australia,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),9
2014,Australia,Viet Nam,Asylum-seekers,338
2014,Australia,Viet Nam,Refugees (incl. refugee-like situations),93
2014,Australia,Vanuatu,Asylum-seekers,
2014,Australia,Vanuatu,Refugees (incl. refugee-like situations),*
2014,Australia,Samoa,Asylum-seekers,7
2014,Australia,Samoa,Refugees (incl. refugee-like situations),*
2014,Australia,Stateless,Asylum-seekers,544
2014,Australia,Stateless,Refugees (incl. refugee-like situations),1710
2014,Australia,Various/Unknown,Asylum-seekers,94
2014,Australia,Various/Unknown,Refugees (incl. refugee-like situations),24
2014,Australia,Yemen,Asylum-seekers,18
2014,Australia,Yemen,Refugees (incl. refugee-like situations),8
2014,Australia,South Africa,Asylum-seekers,33
2014,Australia,South Africa,Refugees (incl. refugee-like situations),35
2014,Australia,Zambia,Asylum-seekers,21
2014,Australia,Zambia,Refugees (incl. refugee-like situations),8
2014,Australia,Zimbabwe,Asylum-seekers,163
2014,Australia,Zimbabwe,Refugees (incl. refugee-like situations),1020
2014,Austria,Afghanistan,Asylum-seekers,*
2014,Austria,Afghanistan,Refugees (incl. refugee-like situations),11906
2014,Austria,Angola,Asylum-seekers,*
2014,Austria,Angola,Refugees (incl. refugee-like situations),157
2014,Austria,Albania,Asylum-seekers,*
2014,Austria,Albania,Refugees (incl. refugee-like situations),125
2014,Austria,Armenia,Asylum-seekers,*
2014,Austria,Armenia,Refugees (incl. refugee-like situations),998
2014,Austria,Austria,Asylum-seekers,
2014,Austria,Austria,Refugees (incl. refugee-like situations),
2014,Austria,Azerbaijan,Asylum-seekers,*
2014,Austria,Azerbaijan,Refugees (incl. refugee-like situations),425
2014,Austria,Burundi,Asylum-seekers,*
2014,Austria,Burundi,Refugees (incl. refugee-like situations),21
2014,Austria,Benin,Asylum-seekers,*
2014,Austria,Benin,Refugees (incl. refugee-like situations),5
2014,Austria,Burkina Faso,Asylum-seekers,*
2014,Austria,Burkina Faso,Refugees (incl. refugee-like situations),11
2014,Austria,Bangladesh,Asylum-seekers,*
2014,Austria,Bangladesh,Refugees (incl. refugee-like situations),126
2014,Austria,Bulgaria,Asylum-seekers,*
2014,Austria,Bulgaria,Refugees (incl. refugee-like situations),5
2014,Austria,Bosnia and Herzegovina,Asylum-seekers,*
2014,Austria,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),210
2014,Austria,Belarus,Asylum-seekers,*
2014,Austria,Belarus,Refugees (incl. refugee-like situations),111
2014,Austria,Bolivia (Plurinational State of),Asylum-seekers,*
2014,Austria,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),10
2014,Austria,Brazil,Asylum-seekers,
2014,Austria,Brazil,Refugees (incl. refugee-like situations),*
2014,Austria,Bhutan,Asylum-seekers,
2014,Austria,Bhutan,Refugees (incl. refugee-like situations),*
2014,Austria,Botswana,Asylum-seekers,*
2014,Austria,Botswana,Refugees (incl. refugee-like situations),
2014,Austria,Canada,Asylum-seekers,
2014,Austria,Canada,Refugees (incl. refugee-like situations),*
2014,Austria,Chile,Asylum-seekers,*
2014,Austria,Chile,Refugees (incl. refugee-like situations),
2014,Austria,China,Asylum-seekers,*
2014,Austria,China,Refugees (incl. refugee-like situations),388
2014,Austria,Côte d'Ivoire,Asylum-seekers,*
2014,Austria,Côte d'Ivoire,Refugees (incl. refugee-like situations),60
2014,Austria,Cameroon,Asylum-seekers,*
2014,Austria,Cameroon,Refugees (incl. refugee-like situations),235
2014,Austria,Dem. Rep. of the Congo,Asylum-seekers,*
2014,Austria,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),448
2014,Austria,Congo,Asylum-seekers,*
2014,Austria,Congo,Refugees (incl. refugee-like situations),122
2014,Austria,Colombia,Asylum-seekers,
2014,Austria,Colombia,Refugees (incl. refugee-like situations),19
2014,Austria,Comoros,Asylum-seekers,*
2014,Austria,Comoros,Refugees (incl. refugee-like situations),
2014,Austria,Cuba,Asylum-seekers,*
2014,Austria,Cuba,Refugees (incl. refugee-like situations),24
2014,Austria,Czech Rep.,Asylum-seekers,*
2014,Austria,Czech Rep.,Refugees (incl. refugee-like situations),*
2014,Austria,Germany,Asylum-seekers,*
2014,Austria,Germany,Refugees (incl. refugee-like situations),
2014,Austria,Dominican Rep.,Asylum-seekers,*
2014,Austria,Dominican Rep.,Refugees (incl. refugee-like situations),
2014,Austria,Algeria,Asylum-seekers,*
2014,Austria,Algeria,Refugees (incl. refugee-like situations),51
2014,Austria,Egypt,Asylum-seekers,*
2014,Austria,Egypt,Refugees (incl. refugee-like situations),96
2014,Austria,Eritrea,Asylum-seekers,*
2014,Austria,Eritrea,Refugees (incl. refugee-like situations),101
2014,Austria,Western Sahara,Asylum-seekers,*
2014,Austria,Western Sahara,Refugees (incl. refugee-like situations),
2014,Austria,Estonia,Asylum-seekers,
2014,Austria,Estonia,Refugees (incl. refugee-like situations),*
2014,Austria,Ethiopia,Asylum-seekers,*
2014,Austria,Ethiopia,Refugees (incl. refugee-like situations),136
2014,Austria,Gabon,Asylum-seekers,*
2014,Austria,Gabon,Refugees (incl. refugee-like situations),
2014,Austria,United Kingdom,Asylum-seekers,*
2014,Austria,United Kingdom,Refugees (incl. refugee-like situations),
2014,Austria,Georgia,Asylum-seekers,*
2014,Austria,Georgia,Refugees (incl. refugee-like situations),788
2014,Austria,Ghana,Asylum-seekers,*
2014,Austria,Ghana,Refugees (incl. refugee-like situations),39
2014,Austria,Guinea,Asylum-seekers,*
2014,Austria,Guinea,Refugees (incl. refugee-like situations),86
2014,Austria,Gambia,Asylum-seekers,*
2014,Austria,Gambia,Refugees (incl. refugee-like situations),101
2014,Austria,Guinea-Bissau,Asylum-seekers,*
2014,Austria,Guinea-Bissau,Refugees (incl. refugee-like situations),*
2014,Austria,Equatorial Guinea,Asylum-seekers,*
2014,Austria,Equatorial Guinea,Refugees (incl. refugee-like situations),*
2014,Austria,Guatemala,Asylum-seekers,*
2014,Austria,Guatemala,Refugees (incl. refugee-like situations),6
2014,Austria,Croatia,Asylum-seekers,
2014,Austria,Croatia,Refugees (incl. refugee-like situations),9
2014,Austria,Haiti,Asylum-seekers,*
2014,Austria,Haiti,Refugees (incl. refugee-like situations),
2014,Austria,Hungary,Asylum-seekers,*
2014,Austria,Hungary,Refugees (incl. refugee-like situations),
2014,Austria,India,Asylum-seekers,*
2014,Austria,India,Refugees (incl. refugee-like situations),53
2014,Austria,Iran (Islamic Rep. of),Asylum-seekers,*
2014,Austria,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),3188
2014,Austria,Iraq,Asylum-seekers,*
2014,Austria,Iraq,Refugees (incl. refugee-like situations),2966
2014,Austria,Israel,Asylum-seekers,*
2014,Austria,Israel,Refugees (incl. refugee-like situations),*
2014,Austria,Jamaica,Asylum-seekers,*
2014,Austria,Jamaica,Refugees (incl. refugee-like situations),
2014,Austria,Jordan,Asylum-seekers,*
2014,Austria,Jordan,Refugees (incl. refugee-like situations),13
2014,Austria,Kazakhstan,Asylum-seekers,*
2014,Austria,Kazakhstan,Refugees (incl. refugee-like situations),49
2014,Austria,Kenya,Asylum-seekers,*
2014,Austria,Kenya,Refugees (incl. refugee-like situations),27
2014,Austria,Kyrgyzstan,Asylum-seekers,*
2014,Austria,Kyrgyzstan,Refugees (incl. refugee-like situations),272
